DateTime,Description,Plant Code,Alarm Group,Alarm State,Value,Operator,Operator Node
12/15/2024 01:35:57.815,Shutdown reset,CFC111S011RSC,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC101S011RSC,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC091S011RSC,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC081S011RSC,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC071S011RSC,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC061S011RSC,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC051S011RSC,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC041S011RSC,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC021S011RSC,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC031S011RSC,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown reset,CFC011S011RSC,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,Shutdown and alarm reset,CFA901S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.815,"ALM, Low Main duration offset, cyl A3",SCA111CX9031AAL,Genset_11,ACK_ALM,ON,Manager1,CWA901
12/15/2024 01:35:57.860,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.861,"PLC to UNIC HW, Shutdown reset, OS7308",CFC061A301INF,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.870,"PLC to UNIC HW, Shutdown reset, OS7308",CFC111A301INF,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.889,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.910,"PLC to UNIC HW, Shutdown reset, OS7308",CFC071A301INF,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.912,"PLC to UNIC HW, Shutdown reset, OS7308",CFC091A301INF,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:35:57.948,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:35:58.223,Shutdown and alarm reset,CFA901S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.285,Shutdown reset,CFC021S011RSC,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.285,Shutdown and alarm reset,CFA902S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.317,Shutdown reset,CFC061S011RSC,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.364,Shutdown reset,CFC081S011RSC,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.364,Shutdown reset,CFC071S011RSC,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.379,Shutdown reset,CFC101S011RSC,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.489,Shutdown reset,CFC051S011RSC,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.489,Shutdown reset,CFC031S011RSC,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.520,Shutdown reset,CFC011S011RSC,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.520,Shutdown reset,CFC091S011RSC,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.535,Shutdown reset,CFC121S011RSC,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.551,Shutdown reset,CFC111S011RSC,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.676,Shutdown reset,CFC041S011RSC,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:35:58.895,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:35:58.895,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:35:58.895,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.035,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.035,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.051,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.849,"PLC to UNIC HW, Shutdown reset, OS7308",CFC121A301INF,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.865,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.865,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.891,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.896,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:35:59.924,"PLC to UNIC HW, Shutdown reset, OS7308",CFC011A301INF,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.925,"PLC to UNIC HW, Shutdown reset, OS7308",CFC071A301INF,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.931,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.953,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.965,"PLC to UNIC HW, Shutdown reset, OS7308",CFC041A301INF,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.968,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:35:59.979,"PLC to UNIC HW, Shutdown reset, OS7308",CFC031A301INF,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:00.999,"PLC to UNIC HW, Shutdown reset, OS7308",CFC091A301INF,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:00.037,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:00.037,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:00.899,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:00.899,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:00.899,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.040,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.040,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.056,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.874,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.874,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:01.906,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:02.046,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:02.046,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:04.404,"ALM, Treated water tank level low",VBC901L001AL,Common,UNACK_ALM,ON,WOIS,CWA901
12/15/2024 01:36:04.485,Raw water booster pump 1 running,VBD901M001ACK,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:04.497,Raw water booster pump 2 running,VBD901M002ACK,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:15.914,"ALM, Low Main duration offset, cyl A3",SCA111CX9031AAL,Genset_11,ACK_RTN,OFF,Manager1,CWA901
12/15/2024 01:36:23.697,"ALM, Treated water tank level low",VBC901L001AL,Common,ACK_ALM,ON,Manager1,CWA901
12/15/2024 01:36:23.713,Shutdown and alarm reset,CFA902S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC121S011RSC,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC111S011RSC,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC101S011RSC,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC091S011RSC,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC081S011RSC,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC071S011RSC,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC061S011RSC,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC051S011RSC,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC031S011RSC,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC041S011RSC,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC021S011RSC,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown reset,CFC011S011RSC,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.713,Shutdown and alarm reset,CFA901S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.736,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.742,"PLC to UNIC HW, Shutdown reset, OS7308",CFC031A301INF,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.745,"PLC to UNIC HW, Shutdown reset, OS7308",CFC121A301INF,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.758,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.759,"PLC to UNIC HW, Shutdown reset, OS7308",CFC011A301INF,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.767,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.784,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.784,"PLC to UNIC HW, Shutdown reset, OS7308",CFC041A301INF,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.796,"PLC to UNIC HW, Shutdown reset, OS7308",CFC071A301INF,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:36:23.822,"PLC to UNIC HW, Shutdown reset, OS7308",CFC091A301INF,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:36:24.247,Shutdown and alarm reset,CFA901S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.247,Shutdown reset,CFC021S011RSC,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.278,Shutdown and alarm reset,CFA902S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.325,Shutdown reset,CFC071S011RSC,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.372,Shutdown reset,CFC081S011RSC,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.372,Shutdown reset,CFC061S011RSC,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.419,Shutdown reset,CFC051S011RSC,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.450,Shutdown reset,CFC101S011RSC,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.497,Shutdown reset,CFC091S011RSC,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.512,Shutdown reset,CFC031S011RSC,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.528,Shutdown reset,CFC121S011RSC,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.544,Shutdown reset,CFC111S011RSC,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.575,Shutdown reset,CFC011S011RSC,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.637,Shutdown reset,CFC041S011RSC,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:24.903,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:24.903,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:36:24.903,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:24.903,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.044,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.044,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.044,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.044,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.059,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.808,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.809,"PLC to UNIC HW, Shutdown reset, OS7308",CFC121A301INF,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.816,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.818,"PLC to UNIC HW, Shutdown reset, OS7308",CFC041A301INF,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.819,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.825,"PLC to UNIC HW, Shutdown reset, OS7308",CFC011A301INF,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.827,"PLC to UNIC HW, Shutdown reset, OS7308",CFC031A301INF,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.851,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.862,"PLC to UNIC HW, Shutdown reset, OS7308",CFC061A301INF,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:25.878,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:25.879,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:36:26.907,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:26.907,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:26.907,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.048,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.048,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.048,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.064,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.880,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.880,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:27.895,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:28.036,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:35.846,Shutdown reset,CFC011S011RSC,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.846,Shutdown and alarm reset,CFA901S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown and alarm reset,CFA902S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC121S011RSC,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC111S011RSC,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC101S011RSC,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC091S011RSC,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC081S011RSC,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC071S011RSC,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC061S011RSC,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC051S011RSC,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC041S011RSC,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC031S011RSC,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.862,Shutdown reset,CFC021S011RSC,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.896,"PLC to UNIC HW, Shutdown reset, OS7308",CFC121A301INF,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.899,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.903,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.903,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.913,"PLC to UNIC HW, Shutdown reset, OS7308",CFC011A301INF,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.930,"PLC to UNIC HW, Shutdown reset, OS7308",CFC061A301INF,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.936,"PLC to UNIC HW, Shutdown reset, OS7308",CFC031A301INF,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.957,"PLC to UNIC HW, Shutdown reset, OS7308",CFC041A301INF,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:35.961,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:36.239,Shutdown and alarm reset,CFA901S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.286,Shutdown and alarm reset,CFA902S011RSC,Common,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.301,Shutdown reset,CFC071S011RSC,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.317,Shutdown reset,CFC021S011RSC,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.364,Shutdown reset,CFC061S011RSC,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.395,Shutdown reset,CFC081S011RSC,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.411,Shutdown reset,CFC051S011RSC,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.426,Shutdown reset,CFC101S011RSC,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.489,Shutdown reset,CFC121S011RSC,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.520,Shutdown reset,CFC011S011RSC,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.520,Shutdown reset,CFC111S011RSC,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.536,Shutdown reset,CFC031S011RSC,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.551,Shutdown reset,CFC091S011RSC,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.647,Shutdown reset,CFC041S011RSC,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:36.881,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:36:36.881,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:36:36.881,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.037,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.037,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.053,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.870,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.870,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.901,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:36:37.906,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.912,"PLC to UNIC HW, Shutdown reset, OS7308",CFC101A301INF,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.926,"PLC to UNIC HW, Shutdown reset, OS7308",CFC011A301INF,Genset_1,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.943,"PLC to UNIC HW, Shutdown reset, OS7308",CFC071A301INF,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.944,"PLC to UNIC HW, Shutdown reset, OS7308",CFC031A301INF,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.947,"PLC to UNIC HW, Shutdown reset, OS7308",CFC061A301INF,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.947,"PLC to UNIC HW, Shutdown reset, OS7308",CFC091A301INF,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.957,"PLC to UNIC HW, Shutdown reset, OS7308",CFC081A301INF,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.963,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.970,"PLC to UNIC HW, Shutdown reset, OS7308",CFC041A301INF,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:37.996,"PLC to UNIC HW, Shutdown reset, OS7308",CFC111A301INF,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:38.057,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:36:38.057,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:36:38.902,Remote shutdown reset,SCA121OS7308ING,Genset_12,         ,OFF,WOIS,CWA901
12/15/2024 01:36:38.902,Remote shutdown reset,SCA101OS7308ING,Genset_10,         ,OFF,WOIS,CWA901
12/15/2024 01:36:38.902,Remote shutdown reset,SCA091OS7308ING,Genset_9,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.043,Remote shutdown reset,SCA051OS7308ING,Genset_5,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.043,Remote shutdown reset,SCA021OS7308ING,Genset_2,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.058,Remote shutdown reset,SCA061OS7308ING,Genset_6,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.873,Remote shutdown reset,SCA081OS7308ING,Genset_8,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.873,Remote shutdown reset,SCA071OS7308ING,Genset_7,         ,OFF,WOIS,CWA901
12/15/2024 01:36:39.904,Remote shutdown reset,SCA111OS7308ING,Genset_11,         ,OFF,WOIS,CWA901
12/15/2024 01:36:40.044,Remote shutdown reset,SCA041OS7308ING,Genset_4,         ,OFF,WOIS,CWA901
12/15/2024 01:36:40.044,Remote shutdown reset,SCA031OS7308ING,Genset_3,         ,OFF,WOIS,CWA901
12/15/2024 01:36:51.897,"ALM, Low Main duration offset, cyl A3",SCA111CX9031AAL,Genset_11,UNACK_ALM,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC091S011RSC,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC081S011RSC,Genset_8,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC071S011RSC,Genset_7,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC061S011RSC,Genset_6,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC051S011RSC,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC031S011RSC,Genset_3,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC041S011RSC,Genset_4,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC021S011RSC,Genset_2,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown reset,CFC011S011RSC,Genset_1,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,Shutdown and alarm reset,CFA901S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.906,"ALM, Low Main duration offset, cyl A3",SCA111CX9031AAL,Genset_11,ACK_ALM,ON,Manager1,CWA901
12/15/2024 01:37:13.921,Shutdown and alarm reset,CFA902S011RSC,Common,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.921,Shutdown reset,CFC121S011RSC,Genset_12,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.921,Shutdown reset,CFC111S011RSC,Genset_11,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.921,Shutdown reset,CFC101S011RSC,Genset_10,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.956,"PLC to UNIC HW, Shutdown reset, OS7308",CFC091A301INF,Genset_9,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.968,"PLC to UNIC HW, Shutdown reset, OS7308",CFC051A301INF,Genset_5,         ,ON,WOIS,CWA901
12/15/2024 01:37:13.976,"PLC to UNIC HW, Shutdown reset, OS7308",CFC021A301INF,Genset_2,         ,ON,WOIS,CWA901
